"movie_name","review_code","reviewer","review_date","num_eval","words_in_lexicon_helpfulness_and_review","ratio_helpful","raters","full_text","release_date","first_week_box_office","prob_helpful","prob_EXTP","prob_NEUT","prob_EXTN"
"2012",863,"Jonas1969","17/Nov/09",2,"are been but have much over that the there they",0.575757576,33," This is a movie I find it hard to write about because there is just so much to attack - and a complete flame isn't fun to read, so I'll try to be balanced - but I may fail:Personally I can accept the end of earth premise with only a twinge of ire at the unnecessarily improbable reason it happens. That's pretty much all I can accept because the rest is horribly bad. The acting would have been OK if the dialogue had at least been mildly interesting - Woody Harrelson's portrayal being the exception, and at 158 minutes there is way too much of the boring dialogue to be had - they could easily have cut an hour.The action sequences are completely over the top which is expected in a disaster movie, but here the characters aren't on a cliff's edge the whole time they are for the most part over the edge yet somehow survive.Adding to the calamity is the fact that the internal logic is deeply flawed. There are systems that we have been told are gone forever that suddenly work just to create another emotional scene - of which there are plenty, but none that works. Cusack's character is hailed as a hero for nearly killing everybody. They try the emotional President speech but Danny Glover doesn't pull it off due to both the writing & acting. If you still feel like an over the top disaster action film after this outpouring then go rent ""the day after tomorrow"" by the same director which is a superior film in every way. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",864,"Butch Mem","14/Nov/09",1,"all and death dodge his movie the this was you",0.521008403,119," Where do we start, well first of all don't waste your money this movie was a waste of 3 hours. Somehow they seem to dodge death every 10 seconds the humor mixed with a serious genre of movie just didn't cut it. $260 million was used in the production of this and it all went to crap. What ever happened to all the legacy's of the ancients?. They also provide a clich Ù story of his family and wife who are divorced, the main character becoming the superhero of it all despite the destruction of the whole world how could he possible dodge death 10000 times to save the human race and what do you know he gets his wife back. This movie provided a thin plot which was none the less boring, while i was watching this it was like sitting there like a dog chasing his tail... endless. This movie shows nothing about society or contemporary science behind the actual theory of 2012. If i were you avoid watching you will be sadly disappointed. Go spend $15 else where. ","11/13/09","81,721,057",0.449202979072787,0.355170285662462,0.289659428675077,0.355170285662462
"2012",865,"thebogofeternalstench","16/Sep/10",1,"and even gordon poor that the this was were with",1,4," Errrrrr............where did the money go????THat was the worst cgi I've ever seen. And that car chase....me and my friend laughed our arses off to that, it was bloody ridiculous.Don't even get me started with the cheesy lines like ""WE're gunna need a bigger plane' and something like ""nothing will split us apart"" or something to that effect, you know the scene, where they are in the supermarket.Jesus this movie was awful. Woody Harrelson.....what were you thinking? What a pointless role to take. some stupid hippy moron who magically has a map for douche bag Cusack to have while Cusack intelligently takes his two children to a dangerous hiking spot which has been cordoned off...nice one moron.I hated his family. None of them could act. None of them were likable. And yeh, they were soooooooooo more important than everyone else. Not. Oh and course they had to be American too right?Lmao. Gordon, poor poor Gordon, the man who had barely any flying training amazingly flies a plane with them all in, dodges falling buildings and stunning Ariel feats even a seasoned professional would never achieve. then...and this cracked me up...he DIES a gruesome death at the end of the movie and his wife gets back with her ex like he never even existed!!! Hahahahahahaha!!!!! Poor, poor Gordon!!!! LMAO, man this film stunk so bad, I won't even continue, see it for yourself. I can't believe 250 plus million was spent on this garbage. I could of made 250 million movies with that money, all a million times better that 2012. ","11/13/09","81,721,057",0.287348844008848,0.553580452810236,0.223209773594882,0.223209773594882
"2012",866,"MisterMxyzptlk","31/Aug/10",1,"ãd and are clich film films for that the this",1,4," One of the most tepid, vapid and intelligently challenged films to come down the pike in a long time. The film is a catalyst for this star studded cast to arrive together and deliver what I think is each of there worst performances to date.At 2.5 hours, and a series of clich Ùd written, clich Ùd driven scenes, we are impatient and rooting for old mother nature to devour every single person in this film. It's a sad state of affairs when we watch films about the end of the world, and we have no emotion towards the outcome.Oliver Platt plays once again the moral slime-bucket that he's done in previous films. Danny Glover feels like a night custodian at the local hospital than he does as President, and Woody Harrelson delivers a performance so misguided and buoyant that I thought he was channeling a retarded version of Hunter S Thompson. The film spins widely out of control, creating preposterous situations on top of preposterous ideas and when the dust literally settles we are aghast that this type of pedestrian film making still exists today and digested so remarkably well. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",867,"Peter Brayshaw","14/Aug/10",1,"actors all and film for just some the this worst",1,4," Just sat through 2012. Having read many negative reviews i thought i;d judge for myself. Just the worst piece of film making for some time. Surely the studios at some point have to recognise that special effects are not enough to carry a film. This has virtually no plot and possibly the worst script i've ever listened to.I'm struggling to understand what made a number of top quality actors sign up for this drivel? Cusack and Thandi Newton should probably know better but i guess $$$ speaks loudly.Also there's an ""explain it all with a comedy presentation"" which is a complete Jurassic Park rip off.Avoid this! ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",868,"bourquethis","19/Jul/10",1,"acting all and for like movie one that the this",1,4," All of the people raving on here about what a brilliant movie this is had to be paid to do so. What a perfectly, wretchedly awful piece of tripe. There was no acting to speak of and this only goes to show that CGI does not a good movie make. (One reviewer compared the action sequences to the Dukes of Hazzard and I agree; I kept waiting for the car to freeze midair with fallen leaves trailing behind it and Waylon Jennings to do his voice-over.) It seems that all Hollywood has to offer is poorly done remakes and special effects driven garbage like this. (Start watching foreign films; you'll be astounded to see real acting!) My only consolation is that I saw it for free on one of my movie channels and didn't waste a Netflix rental or money on a movie ticket. For those of you who advocate leaving your brain at home to go enjoy something like this, might I suggest staying in to watch ShamWow and Slap Chop infomercials with Vince. Those you don't have to pay for, at least. Save yourselves and avoid this movie at all costs. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",869,"Michael L.S.","03/Jul/10",1,"ãd about all and apocalyptic painful that the this you",1,4," *sigh* Painful. Excruciatingly painful. Stupid, trite, clich Ùd, cheesy, corny, predictable, platitudinous, illogical, shallow. Other than some awesome special effects and computer-generated scenes of apocalyptic devastation, this movie is a two-and-a-half-hour abomination. An abortion of talent, intellect, mental stimulation... It's so dumb that it cannot even constitute mindless (literally!) entertainment. You know those movies that are so pathetically fatuous that you end up cheering for the bad guy (or, in this case, willing the ""good guys"" to all be obliterated)? This is one such instance, par excellence.It was only the cuddly company off whom I could bounce my searingly cynical comments that prevented me incurring brain hemorrhage about a half hour into it.If you have the slightest temptation to watch it, don't. Give it a WIIIIIIIIDE berth. ","11/13/09","81,721,057",0.474535612400223,0.282934914971998,0.282934914971998,0.434130170056004
"2012",870,"MartianOctocretr5","11/Apr/10",5,"and even few from get his just not the with",1,4," Eye-popping, cheesy nonsense. A vote of at least five just for having a good laugh at how dumb it gets. Production wise, it's a disaster, and I'm not referring to the earthquakes. A note to the writer/director: Earthquake faults do not chase people. Not even when they're driving on suburban sidewalks at 100 miles an hour. People do not drive through collapsing buildings or collapsing freeway bridges. Guys with two beginner's flight lessons cannot pilot anything, let alone giant specially designed Russian planes. There is no such thing as a ""countdown to tsunami impact"" device. No one, not even John Cusack, survives 50,000 life/death situations in a single day without getting killed a few hundred times or so. Nobody on this planet can climb out of an RV falling into a giant sink-hole, and then outrun an airplane on foot, and get pulled into it by the arm as it takes off. That's just a few of this film's outlandish moments. You expect exaggeration and chaos in a disaster movie, but 2012 just blasts you like an atomic bomb.Forget about the Mayan calendar premise. Instead, we get some nut who looks like a cross between John the Baptist and Howard Stern. He's hiding out with a mammoth radio transmitter in an old trailer in Yellowstone Park, and broadcasts his meandering conspiracy/Armageddon rants. Why nobody triangulate his signal, or notices him hanging from trees yelling at the top of his voice, is never explained. Yet Cusack listens to the guy's ravings from 1,000 miles away in southern California, and hopes to get some map from him. Other annoying characters: essential divorced father with brat kids. (At least the little girl was good in her role, really the only character worth caring about. But even with her, they introduce a useless sub-plot.) The Russian billionaire or whatever he was and his doggy-toting blonde bimbo? And don't get me started on those twins from a horror movie. Why all these fools? By the way, Oliver Platt is third in the line of Presidential succession, in case you didn't know. Just ask him. Character and story line clich Ùs assault the audience mercilessly. The line ""Nothing should come between us,"" is sad. After all the explosions, they find a few last things to destroy, until there's finally just nothing left to blow up. Such a whimpering end would never do, so the film desperately resorts to utterly pathetic plot contrivances. Complete with hammered-in schmaltzy sentiment that'll makes your eyes roll so hard they'll hurt. This one is good as a joke only. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",871,"Duckmaster","31/Mar/10",1,"and back boring but can have movie that the was",1,4," I wish I could turn back time and not watch this movie, but sadly I can't so I'm stuck with the memory of it all. I love disaster movies, liked Independence day but god, this was terrible. Boring, clich Ù ridden, insulting, overblown, did I mention boring? None of the characters were of any interest to me (ooh, a divorced dad whose kids have no respect for him, never seen that before). But what really made me angry was the way the movie constantly insulted the audiences intelligence, eg. the endless near miss escapes where an old camper van can outrun a superheated cloud of ash and fireballs, a light aircraft can be engulfed by the same ash cloud and emerge unscathed, and of course the biggest and heaviest cargo plane in the world, loaded with 10 or so cars, can dive nose down into a hole at the end of the runway and still have enough lift to safely make it out, weaving between collapsing buildings like it was a bird. (Sorry, but that last scene really got to me). Add dozens more improbable moments like these, and of course that nausea inducing we must retain our humanity speech near the end, and you have one BAD movie. (I'm seriously thinking of taking the DVD back to the store, saying the disc is scratched and getting my money back). ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",872,"mattrochman","02/Dec/09",2,"and end film hero one that the this was with",0.833333333,6," If I was to point out one major problem with this film, I couldn't. There are simply way too many major problems to settle on one! But possibly the over-arching problem is that it used way too many end-of-the-world formulas and plot devices. In fact, it strived to ensure that none were left out.We had: 1) An last second escape as the world is collapsing around them.... Well in fact we had that about nine times. Worse still, I think they took off in a plane while the runway collapsed three times in total. 2) A madman predicting the end of the world, proves to be right and plays a role in the survival of others. But the question remains: what was Woody thinking signing up for this crap ?3) An unsuspecting hero.4) The hero back helping his ex escape just as disaster strikes and winding up back in a relationship with her at the end.5) A lovable cuddly character who dies tragically. (Yuri)6) A pet that was unnecessarily saved. 7) A completely unnecessary dramatic emergency right at the end where our hero survives a suicide mission and saves the day.8) An expert no one would believe until it was almost too late.9) A president with no first lady (aka ID4 and Deep Impact) who is overly sentimental and pulls an enormously patriotic act.10) Interconnecting characters - notice how so many of the characters intersect before disaster strikes.11) An almost semi-evil, overly ruthless government player. Oliver Platt's character traits were unnecessary and the stand off he has with geological expert in front of world leaders at the end was cringe worthy and embarrassing. 12) Implausibility - with days of warning, we expect airforce one to be loaded with fuel. But the president stays behind, the vice president is caught somewhere at dies, the speaker of the house...well... he's running late.. So that of course, leaves the world in the hands of Oliver Platt. 13) Father reconnecting with children despite the relationship being rocky at the start.The only different thing about this film was that the film makers had no issue killing off certain characters you would expect to live and keeping alive those you thought would die. The should have drowned Platt. Yet I was expecting the survival of Yuri, the Russian pilot, Yuri's little blonde chic. I also expected the ex-wife's new boyfriend to survive, though I suppose it make it easier for the hero to get back together with his ex-wife if the current boyfriend is crushed and squashed between two rotors! By the end of the film, I wished those two rotors crushed and squashed up the producers, scripwriters, actors and any other significant film maker involved in this pile of utter crap. And lord almighty what was way too long. I don't think any of that film ended up on the cutting room floor. To be honest, most of it should. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",873,"doubleosix","23/Nov/09",3,"actually and like movie much the this time two you",0.833333333,6," Once stuff stops blowing up, the movie has plenty of time (way too much time) to reveal how mindless and clich Ù-ridden it is. Frankly, the last half-hour or so of picture actually plays like a parody, with not one but two ticking clock countdowns.Criminy!Why on earth would you make a movie like this two and a half hours long? What could be thinking? Why give the audience so much ""down"" time to ponder all the various idiocies and atrocious dialogue herein? This movie truly gets worse as it goes along, which you don't see every day. So... I guess that's something. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",874,"Je Moeder","22/Jan/10",3,"for just movie much not that the this way would",0.7,10," Writing a review of this worthless movie would even be too much effort. This is total crap. The most impossible things happened, clich Ù after clich Ù. I just write this to warn everybody out there NOT to watch this movie. I've just watched it, and am much too frustrated to think clear. A shotgun pointed to my head would be the only way to get rid of my frustration at the moment.I'm just happy I've downloaded the movie, because going to the cinema would be the worst __5,- ever spent. There are just so much impossibilities in this movie, writing a review would just take me as much time as watching the movie. So, this was a waste of what used to be perfectly usable bandwidth, not to mention the devaluation of my TV.Lol@myself. After a few months I see this review again and decided to mix a bit of nuance into it. First, I gave it 3 stars instead of one. That's for the visual effects that aren't that bad. The story however is still one of the flattest, nothing-containing ones ever. Some explanation is needed for those who did not see the movie. You do not get to know the personages anyhow, they remain flat and anonymous. The acting is just bad. Why is there suddenly a romance that did not grow on any way out of a divorce full of irritation to each other? 'OH, my beloved husband is dead, let's just kiss with my ex-husband who I have hated for years?' So many things that happen are so just NOT possible. The coincidence is just totally over it's head. By the way, I don't write English essays often so please excuse me for English is not my main language, if I do make some mistakes don't mind that too much. I still strongly advise you not to watch this movie since it is so bad that it probably is the only way to get even a brain-dead zombie annoyed. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",875,"MobiusAg","01/Jan/10",4,"all and are been movie that the this with you",0.7,10," The fact that it has been three years since a movie motivated me to write a review should tell you just how bad this movie is! I love John Cusack. I ignored all the negative comments about this movie to see him in it. John - I hope you got a huge paycheck for this movie cuz it STINKS! 2012 is just over the top stupid! IT is way too long. You would have to check your brain at the door to miss all the plot holes in it. There are glaring factual errors throughout! The running time keeps you checking your watch wondering when will all the lameness end! The movie attempts to stun you into submission with out of control special effects and body slams you with unbelievable action sequences at every turn.It is a depressing piece of film and an awful way to bring in the new year! It made you hope that the world would come to an end while you were screening it! I needed an excuse to get out of the house this holiday season - now I wish I had been duct taped into a lazyboy recliner -with my eyes pried open - and forced to watch endless reruns of South Park or The Simpsons! I won't bore you with any details...there are other reviews that do that. Take it from me - 2012 is a disaster. You will wish you were one of the dead in the movie instead of living through this mind scrambling piece of crap! ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",876,"budmassey (cyberbarrister@gmail.com)","15/Nov/09",2,"and another but characters completely end even every the was",0.625,16," In case you haven't heard, ""2012"" is about the end of the world. Actually, that's the entire plot, so maybe this should be considered a spoiler.Estimates are that this movie cost about $260 million to make. I guess a quarter-billion dollars just doesn't buy what it used to. It's roughly twice what Roland Emmerich squandered on ""The Day After Tomorrow,"" which is apropos, I suppose, since ""2012"", believe it or not, is every bit of twice as bad as ""Day After."" I'm not even sure where to start, but writing is always a good launching point. ""2012"" is a careening, convoluted cacophony of practically every possible disaster movie clich Ù. We have the usual ticking clock, a common literary device, arbitrarily accelerated when the writer/director felt a need to heighten the tension. We have flat, transparent characters who end up being little more than placeholders around which to construct the endless, tiresome special effects. And, of course, we have the special effects, so shamelessly and randomly contrived as to render the destruction of the world tedious. I ended up wishing the world would hurry up and end already, but no, there had to be yet another, and another, and another, plot twist; inartfully conceived, predictably staged, and completely inert.The cast fared no better. John Cusak is one of my favorite actors, but he had no character to portray. Do we really need another hack writer, failed husband derelict trying to remain relevant in the lives of his children vis-a-vis mommy's new, rich husband? The kids were just two-dimensional cutout characters - mere props in the CGI scenery. Danny Glover, a passable character actor, was completely out of his depth as The Last President of the United States. Even George Bush seemed competent and intelligent by comparison. Oliver Platt, Thandie Newton, Amanda Peet, Woody Harrelson - all fine actors, were lost within characters lacking even a hint of humanity or depth.The only thing this movie has going for it, although obviously not what Emmerich intended, is that it is pathetically funny. We laughed till our sides hurt as we called out each and every plot device before they were hauled out with all the subtlety of a train wreck and the unfailing predictability of an atomic clock. What's worse, each new twist was more ridiculous than the last until, as we roared with laughter, the entire Earth itself was conveniently shifted at the exact moment and extent necessary to start another cycle of completely absurd events.""2012"" is epically bad, monumentally stupid, and cataclysmically boring. At least the popcorn was good. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",877,"okiethyme","15/Mar/10",10,"and everyone make movie next the they this was what",0.611111111,18," 2012 is what happens when a studio, a director and just about everyone involved with the making of a picture get wasted, make a movie and wake up the next day with a terrible headache not remembering what they had done. Next thing they know, their work is on the big screen and they are all wondering, ""WTF?!!! WE did THAT?!""2012 deserves forgiveness because it was an accident. It was a collective sobriety test in which everyone failed, but is fun as heck to watch.To be sure there were was some legitimately good acting in this picture...I mean for drunk people. Chiwetel Ejiofor was the calm reason in the midst of a disaster of a project. John Cusack can make even a bad movie bearable. And, Woody Harrelson! I think he was literally woken up out of bed to make this movie. Brilliant! Best horrible movie ever made. Thank you Columbia and Roland Emmerich. Next one's on me. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",878,"dee.reid","13/Jun/10",10,"and are but destruction disaster end epic scenes that the",0.6,20," ""2012"" is the 2009 disaster epic from the ""master of disaster"" Roland Emmerich (""Independece Day"" - his best film, in my opinion; ""Godzilla""; and ""The Day After Tomorrow""). Whether you love him or loathe him, ""2012"" is his disaster epic, with plenty of spectacular scenes of destruction, a determined band of survivors (led by John Cusack as struggling writer Jackson Curtis) trying to live through the end of the world. Some scientific babble about the sun's rays heating up the Earth's core and loosening up the Earth's tectonic plates and shifting the poles has sped up doomsday from its predicted date (by the Mayans) of 12-21-12 to some time during the summer of 2012. Scenes of destruction are nothing new in movies like this. But what makes it all so very different is that the destruction on the scale as presented in ""2012"" is unprecedented in the movies. The scenes of mega-tsunamis engulfing Washington, D.C., and India, the super-volcano underneath Yellowstone National Park suddenly erupting, and Los Angeles (and pretty much the entire West Coast falling into the Pacific Ocean) are not only spectacular and awesome to look at, but are also harrowing and horrifying. I'm not a fan of the disaster movie genre, but the scenes of such mass death and destruction in ""2012"" are so unusually affecting and horrifying that I actually had a hard time watching it, but I couldn't look away. I don't know if that was intended or not by Emmerich, but if he wanted to scare the hell out of the audience, I think that in my case he succeeded in shaking me to my emotional core, and wondering if this is what the end of the world will really look like. While I don't think the world will end on 12-21-12 - I've read enough articles and discussions on the matter to convince me otherwise - there is no question, however, that ""2012"" may very well be the disaster epic of the disaster movie genre.10/10 ","11/13/09","81,721,057",0.149511382727144,0.255838586297411,0.488322827405177,0.255838586297411
"2012",879,"Metalshad0","12/Nov/09",2,"actors and are average movie not the they this voice",0.547619048,42," The Story itself is kind of typical for a Roland Emmerich movie. The question of whether to believe or not is being asked in a kind of very cheesy way...I'm not sure if Emmerich even had a color correction team work on the movie. It feels very unstatic considering the movie quality.The actors are already only average. The worst are the German voice actors. I've never seen a professionally made movie like this one use such bad actors on screen and have such horrible voice actors. Not only do they lack ability, but they have also been cast horribly.This completely ruins an otherwise average screenplay that has quite interesting camera twists in it.Another question (I'm a passionate photographer). Why do, when a photographer looks through his camera, they put in the battery status and the time the video has been recorded. To me there were too many logical errors in this movie.Next to the bad voice acting and their casting...makes this movie unenjoyable...Godzilla was a master-piece in comparison to this! Gets 2 points for it's unused story idea... ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",880,"lawrieb1","12/Nov/09",1,"acting also and cgi have movie not that the was",0.533333333,60," The script was unbelievably corny. The cast of players were 'pretending' not acting. They would struggle to get a part on anyone of the Soaps the acting was so bad. The Director should be restricted to making porno's.Technically the movie was also a great disappointment with substandard CGI and very easily I was able to pick where the CGI overlapped the real time movie scene.Sound also echoed in some parts. Staging of the movie would have us believe that the Shuttle loaded up with nuclear war head was launched by four people in a small room.I was unable to endure the movie beyond half way and I walked out. Sdaly I have given the movie one star and that is because they do not offer zero as a choice. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",881,"metaguirus","12/Nov/09",1,"and can effects film for little not see the this",0.529411765,68," So why does this clown keep making movies? Can he not see, his own lackluster abilities. Hey Hollywood, give me a job being a dork too. I have a camera. I won't pay to see this but I will pay to see something else then sneak in to see this one. Just my little way of saying ""Hi Roland, and your jerk buddy Dean, Thanks for messing up the Godzilla franchise for the rest of us filmmakers. Toho is still hacked off."" When did paleolithic humans speak? Let's not forget Quest for Fire. I can see by the trailers this film makes no sense, little story line, no character development, and a wide range of particle effects and dynamic simulations from some overworked effects house. I'll do more research on this film later if I'm really hard up. Want to see a good movie...Men with Goats. What a hoot. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",882,"daniel_perrin89","04/Aug/11",1,"and are characters definite film have interesting the there this",1,3," OK so this is a diabolical film, the story is poorly constructed, the characters are one-dimensional and poorly acted. There has been enough written about how dire this whole film really is.Onto the promise, 2012 feels like a prequel to something much more interesting, the arcs are full now, there is a definite Orwellian feel to the surveillance on board and definite resentment toward leadership, and a definite class structure between those who paid and those who just got a place. Perhaps a film set 30 or 40 years after the events of this film based on one of the arcs, none of the characters are the same (please) perhaps there can be something kind of interesting made from the premise, it may be a bit '1984'esque, but blended with some 'Minority report', 'Metropolis' & 'Battlestar Galactica' the reimagined series. You could have the story complete with revolutions, class struggles, ration issues, political corruption, medical issues (disease spread etc.) an increasing population, the premise is there, not that it will ever have a chance of being made, and even if it did, you just know Emmerich and the studios would make it awful. ","11/13/09","81,721,057",0.5,0.269141140281112,0.365429429859444,0.365429429859444
"2012",883,"mm-39","06/Jul/11",3,"and are boring hollywood movie out the this watch when",1,3," I could only watch half of 2012 because it was so bad! 2012 is my definition of why I hate Hollywood movies. The Hollywood establishment loves to make statements, and create melodrama. Create a few political statements, and a few sappy emotional messages you have a dragged out and boring Hollywood movie. There is way too many sappy depressing end of the world scenes in this film. Please someone get me the crying towel! Then the rest of the movie is watching C G I which is boring. When C G I came out it was something new but now it is no longer that exciting. One could watch just as good graphics from a video game. I know we are suppose to turn our brains off when we watch this tripe. BUT COME ON! NO Way.... R Vs cannot outrun a volcano, or jump 900 feet. Plane engines stall when they fly through volcanic ash, and when debris/projectiles fly they will kill if you are in the disaster area. Please do yourself a favor and do not watch this. The real disaster is watching this movie. 3 out of 10 ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",884,"Pat B.","22/Feb/11",1,"about and but good movie one the this was you",1,3," One of the worst movies I have ever seen. IT was just a terrible movie. It was inaccurate, overlong, lacks a good story, and pretty stupid. I never believed in this whole 2012 crap, but the trailer looked made it look good. But, if the trailer looks good, it's probably a terrible movie. 2012 pretty much proves this. It also has characters you don't really care about, if they die no one gives a crap. You don't even care about a dog in the movie. And who's idea was it to cast John Cusack? He was just terrible, everyone was just god awful in this movie. I had to watch in my Earth Science class last year over Armageddon. I would have rather watched Armageddon over this piece of crap. The only thing that is good about the movie is the special effects, but you only saw the good ones in the trailer. This is the third worst movie I have ever seen. Behind The Core and The Last Airbender, I'm letting you know I'm only giving one star, because I'm forced to give at least one star. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",885,"crazy-bro","11/Apr/10",1,"and are but could french movie not that the they",1,3," First, the plot of 2012 really disappointed me. I was looking for a great issue, explanations in how the world s gonna end and why. But instead we have a 2 minutes explanations. That's it...Second, me being french, I couldn't stand when the ""French"" were speaking in the movie, I could barely understand them !! And that movie is trying to be realistic ?? They could not even have french guys.Third, the whole story does not make any sense. Everybody is dying, everything is falling apart BUT ONE family survive !! Are they like superheroes or something ? They drive planes, they go trough falling buildings with a small plane. It just does not make sense.Finally, this movie was way too long, i almost fall asleep.The only good points are the special effects, that s why I give that movie a 2/10 ","11/13/09","81,721,057",0.5,0.297817475614576,0.297817475614576,0.404365048770848
"2012",886,"luvmylilqh","07/Apr/10",1,"and cast character for guys main movie scene the they",1,3," Wow...what a cheesy movie. The cast and acting pretty much lacked any talent except for John Cusack and he wasn't really the main character. In fact, I don't think there was a main character. Very convoluted. Notice who they cast for the good guys and who they cast for the bad guys. This is a typical movie for the present Hollywood mindset. It started out OK but went downhill right up till the end. The story became more unbelievably sentimental with each scene. The special effects were the only thing that made the movie worth watching. A waste of time...I started reading a magazine halfway through the movie and turned it off before the final scene. The underlying message is so heavy-handed and in-your-face, it's vomit-inducing. They should rename the movie ""I'm OK, Your OK"". ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",887,"kff","30/Mar/10",1,"after and another because end for read terrible the very",1,3," Yep, that's the movie. Science very much like that in ""The Day After Tomorrow"", which was very, very, very, very terrible. Really terrible. Continents move ""23 degrees"" in a matter of hours without causing any apparent negative consequences for the inhabitants. Fortunately, no character development is necessary, because there's no time for it between the fleeing and the crumbling. Then when the end of the story finally comes, they can't figure out how to end it for another 20 minutes.I wish I understood why IMDb thinks a review does not count unless it has ten lines. Because you shouldn't even have to read this paragraph. Please don't; just read the first one. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",888,"richardcleese-699-889423","30/Mar/10",1,"and are but day effects film for the was with",1,3," For a production with a claimed $200 million budget and lack of A list stars, it is hard to understand where the budget was spent on the screen as the special effects are just awful. (The film was watched on Blu-Ray disc on a 1080P 50 inch high definition plasma television).Film lovers will agree that there is much more to a film than special effects but with Roland Emerich's films, special effects are the foundation of all his films with the story line built around the visual entertainment (Independence Day, Day After Tomorrow, Godzila etc). From experience, the film was not viewed for the credible story line, but for some popcorn fun as that is what the director does best. However, this film failed on all levels and is by far his worst film. The premise of the film is our sun overheats the planets core causing a shift in the earths crust, total land displacement and subsequent earthquakes and Tsunamis.There is a stark resemblance to The Day After Tomorrow (which was considerably better than this) and the film is over 2 1/2 hours long. The first 45 minutes went fine, within reason as the picture set the scene for doomsday but once the action sequences started, I was spitting out my popcorn for the wrong reasons. The effects look shockingly awful and dated for a film produced in 2009 and the use of green screen is evident in most shots. Our feline friends are said to be blessed with 9 lives, but Mr Cusack and his family must have had a cat in each pocket because the first action sequence which sees the destruction of the west coast is just terrible and from that point on, the film loses any credibility and spoilt the enjoyment. The advice is rent the film or wait for it to be aired on cable over Xmas when you can have a giggle with your glass of sherry and mince pie. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2012",889,"pourrel666","29/Mar/10",1,"and bad cinemas film from moment really rent some the",1,3," Some really bad acting, some really bad writing, some really bad special affects and some really bad, oddly placed, comedy. Must be the worst film I have ever, half, watched, as at this moment I am switching it off.The only crowning moment in the whole film is the casting of Thandie Newton, but even her beauty can't take away from how really bad this movie is.This is the reason why I rarely watch films at the cinemas or rent them from the video store. Nowadays anything will make it to the cinemas and that's why I download first and then if I think it's good, I buy it or rent it on Blu-ray several months later. Bottom line, don't waste your money. ","11/13/09","81,721,057",0.5,0.324592207020073,0.350815585959854,0.324592207020073
"2012",890,"Rob Macklin","21/Mar/10",1,"and dont effects film havent seen special the then this",1,3," Thankfully this will be Rowland Emmerich's last disaster flick...so he says.I think we've all had enough of this type of film now, where special effects take the place of story or plot.If you haven't seen it already then don't. There's nothing we haven't seen before a thousand times, usually from the same director. Of course one needs to suspend reality constantly throughout the film and aren't we oh so bored with that? So don't watch it and if it's special effects you're after then go and see Avatar again. ","11/13/09","81,721,057",0.5,0.333333333333333,0.333333333333333,0.333333333333333
